date,lat,long,network,net,activity,town_name
2017-08-10,42.38811,3.00117,Movistar,2G,in vehicle,Espolla
2017-08-10,42.38211,3.00229,Movistar,2G,in vehicle,Espolla
2017-08-10,42.38416,3.00509,Movistar,2G,in vehicle,Espolla
2017-08-10,42.38818,3.00092,Movistar,2G,in vehicle,Espolla
2017-08-10,42.24876,3.02501,Movistar,2G,in vehicle,Fortià
2017-08-10,42.24296,3.03028,Movistar,2G,in vehicle,Fortià
2017-08-10,42.3523,3.11194,Movistar,2G,in vehicle,Llançà
2017-08-10,42.35843,3.14127,Movistar,2G,in vehicle,Llançà
2017-08-10,42.35253,3.13584,Movistar,2G,in vehicle,Llançà
2017-08-10,42.29369,2.94403,Movistar,2G,in vehicle,Llers
2017-08-10,42.30627,2.93723,Movistar,2G,in vehicle,Llers
2017-08-10,41.74557,2.68553,Movistar,2G,in vehicle,Maçanet de la Selva
2017-08-10,41.98388,3.1178,Movistar,2G,in vehicle,Palau-sator
2017-08-10,41.97973,3.15269,Movistar,2G,in vehicle,Pals
2017-08-10,42.31879,2.9102,Movistar,2G,in vehicle,Pont de Molins
2017-08-10,42.31576,2.91975,Movistar,2G,in vehicle,Pont de Molins
2017-08-10,42.31067,2.93294,Movistar,2G,in vehicle,Pont de Molins
2017-08-10,42.31605,2.91796,Movistar,2G,in vehicle,Pont de Molins
2017-08-10,42.36696,3.02651,Movistar,2G,in vehicle,Rabós
2017-08-10,42.37647,3.01453,Movistar,2G,in vehicle,Rabós
2017-08-10,41.9467,3.16511,Movistar,2G,in vehicle,Regencós
2017-08-10,42.26349,2.3667,Movistar,2G,in vehicle,Sant Pau de Segúries
2017-08-10,41.80913,2.98912,Movistar,2G,in vehicle,Santa Cristina d'Aro
2017-08-10,41.81079,2.99412,Movistar,2G,in vehicle,Santa Cristina d'Aro
2017-08-10,42.12594,2.43488,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.12746,2.43993,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.12574,2.43362,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.14617,2.45931,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.1443,2.4583,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.14323,2.45735,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.12601,2.43521,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.15096,2.46231,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.13097,2.45158,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.15076,2.46215,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.18781,2.44882,Movistar,2G,in vehicle,la Vall d'en Bas
2017-08-10,42.28262,2.97579,Movistar,2G,in vehicle,Vilabertran
2017-08-10,42.28861,2.98891,Movistar,2G,in vehicle,Vilabertran
2017-08-10,42.28478,2.97553,Movistar,2G,in vehicle,Vilabertran
2017-08-10,42.34846,3.12463,Movistar,2G,in vehicle,Vilajuïga
2017-08-10,42.34853,3.12687,Movistar,2G,in vehicle,Vilajuïga
2017-08-10,42.34938,3.09969,Movistar,2G,in vehicle,Vilajuïga
2017-08-10,42.26624,3.01395,Movistar,2G,in vehicle,Vila-sacra
2017-08-10,42.26115,3.01515,Movistar,2G,in vehicle,Vila-sacra
2017-08-10,42.26863,3.0068,Movistar,2G,in vehicle,Vila-sacra
2017-08-10,41.98085,3.08455,Movistar,2G,in vehicle,Forallac
2017-08-10,42.00277,0.73874,Movistar,2G,in vehicle,Àger
2017-08-10,41.98739,0.74269,Movistar,2G,in vehicle,Àger
2017-08-10,41.56158,1.01631,Movistar,2G,in vehicle,Belianes
2017-08-10,41.5533,1.03645,Movistar,2G,in vehicle,Maldà
2017-08-10,41.55557,1.02355,Movistar,2G,in vehicle,Maldà
2017-08-10,41.55257,1.03426,Movistar,2G,in vehicle,Maldà
2017-08-10,41.86759,0.75057,Movistar,2G,in vehicle,Os de Balaguer
2017-08-10,41.73445,0.78108,Movistar,2G,in vehicle,Térmens
2017-08-10,41.15682,1.37649,Movistar,2G,in vehicle,Altafulla
2017-08-10,41.28621,1.5812,Movistar,2G,in vehicle,Banyeres del Penedès
2017-08-10,41.27759,1.56235,Movistar,2G,in vehicle,Banyeres del Penedès
2017-08-10,41.26832,1.54556,Movistar,2G,in vehicle,Banyeres del Penedès
2017-08-10,41.17917,1.43028,Movistar,2G,in vehicle,Creixell
2017-08-10,41.1652,1.41434,Movistar,2G,in vehicle,la Pobla de Montornès
2017-08-10,41.18438,1.47885,Movistar,2G,in vehicle,Roda de Barà
2017-08-10,41.18118,1.45527,Movistar,2G,in vehicle,Roda de Barà
2017-08-10,41.25408,1.53722,Movistar,2G,in vehicle,Santa Oliva
2017-08-10,41.14564,1.31788,Movistar,2G,in vehicle,Tarragona
2017-08-10,41.22531,1.52351,Movistar,2G,in vehicle,el Vendrell
2017-08-10,41.23912,1.52786,Movistar,2G,in vehicle,el Vendrell
2017-08-10,41.13101,1.12385,Movistar,2G,in vehicle,Vila-seca
2017-08-10,41.13124,1.12453,Movistar,2G,in vehicle,Vila-seca
2017-08-10,41.13008,1.12259,Movistar,2G,in vehicle,Vila-seca
2017-08-10,41.56846,1.1258,Movistar,2G,still,Ciutadilla
2017-08-10,41.56765,1.12599,Movistar,2G,tilting,Ciutadilla
2017-08-10,41.55511,1.04219,Movistar,2G,in vehicle,Maldà
2017-08-10,41.54219,1.05641,Movistar,2G,in vehicle,Maldà
2017-08-10,41.54853,1.04403,Movistar,2G,in vehicle,Maldà
2017-08-10,41.56746,1.12178,Movistar,2G,in vehicle,Nalec
2017-08-10,41.56256,1.10441,Movistar,2G,in vehicle,Nalec
2017-08-10,41.56533,1.10912,Movistar,2G,in vehicle,Nalec
2017-08-10,41.646,2.67887,Vodafone,2G,in vehicle,Tordera
2017-08-10,41.73499,2.74477,Vodafone,2G,in vehicle,Tordera
2017-08-10,41.74566,2.75033,Vodafone,2G,in vehicle,Maçanet de la Selva
2017-08-10,41.63317,0.73655,Vodafone,2G,in vehicle,Bell-lloc d'Urgell
2017-08-10,41.6423,0.89645,Vodafone,2G,in vehicle,Mollerussa
2017-08-10,41.6571,2.42819,Yoigo,3G,tilting,Llinars del Vallès
2017-08-10,41.49418,1.90672,Yoigo,3G,tilting,Martorell
2017-08-10,41.47135,1.96176,Yoigo,3G,in vehicle,Castellbisbal
2017-08-10,41.65892,2.427,Yoigo,3G,in vehicle,Llinars del Vallès
2017-08-10,41.65314,2.42391,Yoigo,3G,in vehicle,Llinars del Vallès
2017-08-10,41.66378,2.42643,Yoigo,3G,in vehicle,Llinars del Vallès
2017-08-10,41.63181,2.39805,Yoigo,3G,in vehicle,Llinars del Vallès
2017-08-10,41.63559,2.40403,Yoigo,3G,in vehicle,Llinars del Vallès
2017-08-10,41.46631,1.9183,Yoigo,3G,in vehicle,Martorell
2017-08-10,41.48425,1.90736,Yoigo,3G,in vehicle,Martorell
2017-08-10,41.47,1.91152,Yoigo,3G,in vehicle,Martorell
2017-08-10,41.56371,2.27245,Yoigo,3G,in vehicle,Montornès del Vallès
2017-08-10,41.45397,2.0016,Yoigo,3G,in vehicle,el Papiol
2017-08-10,41.58346,2.297,Yoigo,3G,in vehicle,la Roca del Vallès
2017-08-10,41.614,2.34827,Yoigo,3G,in vehicle,la Roca del Vallès
2017-08-10,41.49567,1.89238,Yoigo,3G,in vehicle,Sant Esteve Sesrovires
2017-08-10,41.49588,1.89294,Yoigo,3G,in vehicle,Sant Esteve Sesrovires
2017-08-10,41.50829,2.13208,Yoigo,3G,in vehicle,Barberà del Vallès
2017-08-10,41.49789,2.11469,Yoigo,3G,in vehicle,Cerdanyola del Vallès
2017-08-10,41.21072,0.97185,Orange,3G,still,Alforja
2017-08-10,40.7971,0.49831,Orange,3G,still,Roquetes
2017-08-10,40.79698,0.49864,Orange,3G,on foot,Roquetes
2017-08-10,40.79668,0.49899,Orange,3G,tilting,Roquetes
2017-08-10,41.19669,0.99839,Orange,3G,in vehicle,Alforja
2017-08-10,41.20863,0.98491,Orange,3G,in vehicle,Alforja
2017-08-10,41.21116,0.97395,Orange,3G,in vehicle,Alforja
2017-08-10,41.18914,1.00168,Orange,3G,in vehicle,Alforja
2017-08-10,41.18671,1.00393,Orange,3G,in vehicle,les Borges del Camp
2017-08-10,41.16653,1.02191,Orange,3G,in vehicle,les Borges del Camp
2017-08-10,41.18466,1.0064,Orange,3G,in vehicle,les Borges del Camp
2017-08-10,40.79075,0.49599,Orange,3G,in vehicle,Roquetes
2017-08-10,40.79517,0.49846,Orange,3G,in vehicle,Tortosa
2017-08-10,40.79651,0.49959,Orange,3G,in vehicle,Tortosa
2017-08-10,40.76039,0.53453,Orange,3G,in vehicle,Tortosa
2017-08-10,40.77833,0.50714,Orange,3G,in vehicle,Tortosa
2017-08-10,40.79655,0.49984,Orange,3G,in vehicle,Tortosa
2017-08-10,40.77577,0.51555,Orange,3G,in vehicle,Tortosa
2017-08-10,40.76135,0.53427,Orange,3G,in vehicle,Tortosa
2017-08-10,40.75184,0.5446,Orange,3G,in vehicle,Tortosa
2017-08-10,41.2262,1.54888,Orange,3G,in vehicle,el Vendrell
2017-08-10,41.93498,2.23994,Movistar,3G,still,Gurb
2017-08-10,41.93478,2.23991,Movistar,3G,still,Gurb
2017-08-10,41.93485,2.23963,Movistar,3G,still,Gurb
2017-08-10,41.9345,2.23959,Movistar,3G,on foot,Gurb
2017-08-10,41.93461,2.23968,Movistar,3G,on foot,Gurb
2017-08-10,41.93432,2.23995,Movistar,3G,tilting,Gurb
2017-08-10,41.97411,2.24378,Movistar,3G,in vehicle,Gurb
2017-08-10,41.96644,2.24785,Movistar,3G,in vehicle,Gurb
2017-08-10,41.97455,2.24333,Movistar,3G,in vehicle,Gurb
2017-08-10,41.98107,2.23762,Movistar,3G,in vehicle,Gurb
2017-08-10,41.66202,2.1625,Jazztel,3G,tilting,Caldes de Montbui
2017-08-10,41.61162,2.26607,Jazztel,3G,tilting,Lliçà d'Amunt
2017-08-10,41.67938,2.16395,Jazztel,3G,tilting,Sant Feliu de Codines
2017-08-10,41.06409,1.04233,Jazztel,3G,tilting,Cambrils
2017-08-10,41.06605,1.04127,Jazztel,3G,unknown,Cambrils
2017-08-10,41.65064,2.16203,Jazztel,3G,in vehicle,Caldes de Montbui
2017-08-10,41.65458,2.16122,Jazztel,3G,in vehicle,Caldes de Montbui
2017-08-10,41.6331,2.17432,Jazztel,3G,in vehicle,Caldes de Montbui
2017-08-10,41.64213,2.16334,Jazztel,3G,in vehicle,Caldes de Montbui
2017-08-10,41.63991,2.19466,Jazztel,3G,in vehicle,Caldes de Montbui
2017-08-10,41.63406,2.21414,Jazztel,3G,in vehicle,Lliçà d'Amunt
2017-08-10,41.61072,2.25916,Jazztel,3G,in vehicle,Lliçà d'Amunt
2017-08-10,41.6286,2.23218,Jazztel,3G,in vehicle,Lliçà d'Amunt
2017-08-10,41.61425,2.23736,Jazztel,3G,in vehicle,Lliçà d'Amunt
2017-08-10,41.62342,2.23631,Jazztel,3G,in vehicle,Lliçà d'Amunt
2017-08-10,41.60986,2.25106,Jazztel,3G,in vehicle,Lliçà d'Amunt
2017-08-10,41.63247,2.22426,Jazztel,3G,in vehicle,Lliçà d'Amunt
2017-08-10,41.60982,2.24004,Jazztel,3G,in vehicle,Lliçà d'Amunt
2017-08-10,41.69482,2.17217,Jazztel,3G,in vehicle,Sant Feliu de Codines
2017-08-10,41.68514,2.16339,Jazztel,3G,in vehicle,Sant Feliu de Codines
2017-08-10,41.70282,2.16379,Jazztel,3G,in vehicle,Sant Feliu de Codines
2017-08-10,41.68907,2.16609,Jazztel,3G,in vehicle,Sant Feliu de Codines
2017-08-10,41.70891,2.1557,Jazztel,3G,in vehicle,Sant Feliu de Codines
2017-08-10,41.69761,2.16864,Jazztel,3G,in vehicle,Sant Feliu de Codines
2017-08-10,41.63579,2.20634,Jazztel,3G,in vehicle,Santa Eulàlia de Ronçana
2017-08-10,41.5094,1.18303,Jazztel,3G,in vehicle,Passanant i Belltall
2017-08-10,41.75419,1.90075,Movistar,3G,still,Navarcles
2017-08-10,41.7585,1.89671,Movistar,3G,still,Sant Fruitós de Bages
2017-08-10,41.38736,1.57301,Movistar,3G,still,Torrelles de Foix
2017-08-10,42.38786,3.00113,Movistar,3G,still,Espolla
2017-08-10,41.92556,3.1559,Movistar,3G,still,Palafrugell
2017-08-10,41.81366,2.9945,Movistar,3G,still,Santa Cristina d'Aro
2017-08-10,41.81262,2.9956,Movistar,3G,still,Santa Cristina d'Aro
2017-08-10,41.94761,3.1159,Movistar,3G,still,Torrent
2017-08-10,42.00583,0.72038,Movistar,3G,still,Àger
2017-08-10,42.2388,1.24803,Movistar,3G,still,Cabó
2017-08-10,41.75081,1.90807,Movistar,3G,on foot,Navarcles
2017-08-10,41.75055,1.90807,Movistar,3G,on foot,Navarcles
2017-08-10,41.77678,1.7887,Movistar,3G,on foot,Sant Joan de Vilatorrada
2017-08-10,41.3875,1.57276,Movistar,3G,on foot,Torrelles de Foix
2017-08-10,41.65229,1.86555,Movistar,3G,tilting,Castellbell i el Vilar
2017-08-10,41.61824,2.42385,Movistar,3G,tilting,Dosrius
2017-08-10,41.62137,1.39296,Movistar,3G,tilting,Montmaneu
2017-08-10,41.7513,1.90129,Movistar,3G,tilting,Navarcles
2017-08-10,41.75145,1.90675,Movistar,3G,tilting,Navarcles
2017-08-10,42.24747,1.97496,Movistar,3G,tilting,la Pobla de Lillet
2017-08-10,41.69483,2.51232,Movistar,3G,tilting,Sant Celoni
2017-08-10,41.68504,2.49833,Movistar,3G,tilting,Sant Celoni
2017-08-10,41.67493,2.4849,Movistar,3G,tilting,Sant Celoni
2017-08-10,41.55629,1.98869,Movistar,3G,tilting,Terrassa
2017-08-10,41.56071,1.97795,Movistar,3G,tilting,Viladecavalls
2017-08-10,41.84298,3.098,Movistar,3G,tilting,Calonge
2017-08-10,41.84285,3.09831,Movistar,3G,tilting,Calonge
2017-08-10,42.38792,3.00113,Movistar,3G,tilting,Espolla
2017-08-10,41.80857,2.98531,Movistar,3G,tilting,Santa Cristina d'Aro
2017-08-10,42.28437,2.9842,Movistar,3G,tilting,Vilabertran
2017-08-10,42.28552,2.98504,Movistar,3G,tilting,Vilabertran
2017-08-10,42.00542,0.72025,Movistar,3G,tilting,Àger
2017-08-10,42.00558,0.72037,Movistar,3G,tilting,Àger
2017-08-10,41.56186,1.01622,Movistar,3G,tilting,Belianes
2017-08-10,42.23901,1.24802,Movistar,3G,tilting,Cabó
2017-08-10,41.62014,2.42579,Movistar,3G,unknown,Dosrius
2017-08-10,41.57808,1.62125,Movistar,3G,unknown,Igualada
2017-08-10,41.56762,2.28037,Movistar,3G,unknown,Montornès del Vallès
2017-08-10,41.38745,1.57304,Movistar,3G,unknown,Torrelles de Foix
2017-08-10,41.38721,1.57319,Movistar,3G,unknown,Torrelles de Foix
2017-08-10,42.00598,0.72015,Movistar,3G,unknown,Àger
2017-08-10,42.00584,0.72029,Movistar,3G,unknown,Àger
2017-08-10,41.51142,1.90068,Movistar,3G,in vehicle,Abrera
2017-08-10,41.52227,1.88796,Movistar,3G,in vehicle,Abrera
2017-08-10,41.6307,1.47032,Movistar,3G,in vehicle,Argençola
2017-08-10,41.62454,1.45244,Movistar,3G,in vehicle,Argençola
2017-08-10,41.38283,1.73986,Movistar,3G,in vehicle,Avinyonet del Penedès
2017-08-10,41.5946,1.76373,Movistar,3G,in vehicle,el Bruc
2017-08-10,41.65733,1.85818,Movistar,3G,in vehicle,Castellbell i el Vilar
2017-08-10,41.64749,1.85757,Movistar,3G,in vehicle,Castellbell i el Vilar
2017-08-10,41.49077,1.92783,Movistar,3G,in vehicle,Castellbisbal
2017-08-10,41.47121,1.96156,Movistar,3G,in vehicle,Castellbisbal
2017-08-10,41.47048,1.94561,Movistar,3G,in vehicle,Castellbisbal
2017-08-10,41.6925,1.83802,Movistar,3G,in vehicle,Castellgalí
2017-08-10,41.32494,1.64587,Movistar,3G,in vehicle,Castellví de la Marca
2017-08-10,41.46282,1.90633,Movistar,3G,in vehicle,Castellví de Rosanes
2017-08-10,41.62897,1.52215,Movistar,3G,in vehicle,Copons
2017-08-10,41.53212,1.8664,Movistar,3G,in vehicle,Esparreguera
2017-08-10,41.54147,1.85656,Movistar,3G,in vehicle,Esparreguera
2017-08-10,41.73962,2.64315,Movistar,3G,in vehicle,Fogars de la Selva
2017-08-10,41.72639,2.60309,Movistar,3G,in vehicle,Fogars de la Selva
2017-08-10,41.74279,2.69569,Movistar,3G,in vehicle,Fogars de la Selva
2017-08-10,41.74219,2.64479,Movistar,3G,in vehicle,Fogars de la Selva
2017-08-10,41.72928,2.62983,Movistar,3G,in vehicle,Fogars de la Selva
2017-08-10,41.68425,2.28349,Movistar,3G,in vehicle,la Garriga
2017-08-10,41.44432,1.85831,Movistar,3G,in vehicle,Gelida
2017-08-10,41.4486,1.87633,Movistar,3G,in vehicle,Gelida
2017-08-10,41.36993,1.72854,Movistar,3G,in vehicle,la Granada
2017-08-10,41.62614,1.48925,Movistar,3G,in vehicle,Jorba
2017-08-10,41.62991,2.38375,Movistar,3G,in vehicle,Llinars del Vallès
2017-08-10,41.63482,2.40248,Movistar,3G,in vehicle,Llinars del Vallès
2017-08-10,41.64797,2.42932,Movistar,3G,in vehicle,Llinars del Vallès
2017-08-10,41.64888,2.73428,Movistar,3G,in vehicle,Malgrat de Mar
2017-08-10,41.65453,2.73466,Movistar,3G,in vehicle,Malgrat de Mar
2017-08-10,41.4719,1.93003,Movistar,3G,in vehicle,Martorell
2017-08-10,41.4659,1.91514,Movistar,3G,in vehicle,Martorell
2017-08-10,41.54873,2.22348,Movistar,3G,in vehicle,Mollet del Vallès
2017-08-10,41.54895,2.20322,Movistar,3G,in vehicle,Mollet del Vallès
2017-08-10,41.62335,1.43581,Movistar,3G,in vehicle,Montmaneu
2017-08-10,41.61966,1.40643,Movistar,3G,in vehicle,Montmaneu
2017-08-10,41.62224,1.41401,Movistar,3G,in vehicle,Montmaneu
2017-08-10,41.55905,2.26075,Movistar,3G,in vehicle,Montornès del Vallès
2017-08-10,41.75504,1.90314,Movistar,3G,in vehicle,Navarcles
2017-08-10,41.75619,1.90034,Movistar,3G,in vehicle,Navarcles
2017-08-10,41.75771,1.90146,Movistar,3G,in vehicle,Navarcles
2017-08-10,41.75089,1.90215,Movistar,3G,in vehicle,Navarcles
2017-08-10,41.75734,1.90101,Movistar,3G,in vehicle,Navarcles
2017-08-10,41.60387,1.62922,Movistar,3G,in vehicle,Òdena
2017-08-10,41.32757,1.68519,Movistar,3G,in vehicle,Olèrdola
2017-08-10,41.66886,2.75621,Movistar,3G,in vehicle,Palafolls
2017-08-10,41.66868,2.75598,Movistar,3G,in vehicle,Palafolls
2017-08-10,41.45571,2.00404,Movistar,3G,in vehicle,el Papiol
2017-08-10,41.55449,2.24095,Movistar,3G,in vehicle,Parets del Vallès
2017-08-10,41.58855,2.30485,Movistar,3G,in vehicle,la Roca del Vallès
2017-08-10,41.59589,2.31748,Movistar,3G,in vehicle,la Roca del Vallès
2017-08-10,41.61407,2.34905,Movistar,3G,in vehicle,la Roca del Vallès
2017-08-10,41.60226,2.3358,Movistar,3G,in vehicle,la Roca del Vallès
2017-08-10,41.41389,2.22419,Movistar,3G,in vehicle,Sant Adrià de Besòs
2017-08-10,41.6688,2.36864,Movistar,3G,in vehicle,Sant Antoni de Vilamajor
2017-08-10,41.71443,2.55639,Movistar,3G,in vehicle,Sant Celoni
2017-08-10,41.74671,1.86098,Movistar,3G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.74729,1.88137,Movistar,3G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.75322,1.8849,Movistar,3G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.75776,1.89477,Movistar,3G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.75249,1.87871,Movistar,3G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.75076,1.87368,Movistar,3G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.75981,1.90188,Movistar,3G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.76349,1.87371,Movistar,3G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.74976,1.87164,Movistar,3G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.38449,1.5858,Movistar,3G,in vehicle,Sant Martí Sarroca
2017-08-10,41.38382,1.5931,Movistar,3G,in vehicle,Sant Martí Sarroca
2017-08-10,41.38468,1.62556,Movistar,3G,in vehicle,Sant Martí Sarroca
2017-08-10,41.38375,1.61955,Movistar,3G,in vehicle,Sant Martí Sarroca
2017-08-10,41.39003,1.60023,Movistar,3G,in vehicle,Sant Martí Sarroca
2017-08-10,41.3855,1.61399,Movistar,3G,in vehicle,Sant Martí Sarroca
2017-08-10,41.38675,1.60994,Movistar,3G,in vehicle,Sant Martí Sarroca
2017-08-10,41.54102,2.18059,Movistar,3G,in vehicle,Santa Perpètua de Mogoda
2017-08-10,41.53084,2.17005,Movistar,3G,in vehicle,Santa Perpètua de Mogoda
2017-08-10,41.66958,1.85448,Movistar,3G,in vehicle,Sant Vicenç de Castellet
2017-08-10,41.66726,1.87633,Movistar,3G,in vehicle,Sant Vicenç de Castellet
2017-08-10,41.50525,2.12515,Movistar,3G,in vehicle,Cerdanyola del Vallès
2017-08-10,41.49182,2.09498,Movistar,3G,in vehicle,Cerdanyola del Vallès
2017-08-10,41.49591,2.11167,Movistar,3G,in vehicle,Cerdanyola del Vallès
2017-08-10,41.39768,1.77503,Movistar,3G,in vehicle,Subirats
2017-08-10,41.42241,1.81874,Movistar,3G,in vehicle,Subirats
2017-08-10,41.41106,1.78303,Movistar,3G,in vehicle,Subirats
2017-08-10,41.72604,2.70495,Movistar,3G,in vehicle,Tordera
2017-08-10,41.71716,2.71125,Movistar,3G,in vehicle,Tordera
2017-08-10,41.70066,2.73673,Movistar,3G,in vehicle,Tordera
2017-08-10,41.70505,2.72911,Movistar,3G,in vehicle,Tordera
2017-08-10,41.38756,1.57342,Movistar,3G,in vehicle,Torrelles de Foix
2017-08-10,41.38603,1.5766,Movistar,3G,in vehicle,Torrelles de Foix
2017-08-10,41.58105,1.95508,Movistar,3G,in vehicle,Vacarisses
2017-08-10,41.60241,1.88764,Movistar,3G,in vehicle,Vacarisses
2017-08-10,41.60617,1.8729,Movistar,3G,in vehicle,Vacarisses
2017-08-10,41.61427,1.87167,Movistar,3G,in vehicle,Vacarisses
2017-08-10,41.5901,1.90808,Movistar,3G,in vehicle,Vacarisses
2017-08-10,41.66632,2.46937,Movistar,3G,in vehicle,Vallgorguina
2017-08-10,41.55958,1.97788,Movistar,3G,in vehicle,Viladecavalls
2017-08-10,41.56018,1.97248,Movistar,3G,in vehicle,Viladecavalls
2017-08-10,41.56861,1.9342,Movistar,3G,in vehicle,Viladecavalls
2017-08-10,41.65373,2.44672,Movistar,3G,in vehicle,Vilalba Sasserra
2017-08-10,42.25109,2.99502,Movistar,3G,in vehicle,el Far d'Empordà
2017-08-10,41.93913,3.16172,Movistar,3G,in vehicle,Begur
2017-08-10,41.95713,3.04792,Movistar,3G,in vehicle,la Bisbal d'Empordà
2017-08-10,42.27889,2.97085,Movistar,3G,in vehicle,Cabanes
2017-08-10,42.28579,2.97415,Movistar,3G,in vehicle,Cabanes
2017-08-10,42.29515,2.97348,Movistar,3G,in vehicle,Cabanes
2017-08-10,42.24286,3.03656,Movistar,3G,in vehicle,Fortià
2017-08-10,42.35254,3.11142,Movistar,3G,in vehicle,Llançà
2017-08-10,42.30245,2.93835,Movistar,3G,in vehicle,Llers
2017-08-10,42.31812,2.89994,Movistar,3G,in vehicle,Llers
2017-08-10,42.29635,2.9422,Movistar,3G,in vehicle,Llers
2017-08-10,41.74516,2.64921,Movistar,3G,in vehicle,Massanes
2017-08-10,42.3551,3.00058,Movistar,3G,in vehicle,Mollet de Peralada
2017-08-10,41.9256,3.15896,Movistar,3G,in vehicle,Palafrugell
2017-08-10,41.96208,3.15241,Movistar,3G,in vehicle,Pals
2017-08-10,41.99164,3.15174,Movistar,3G,in vehicle,Pals
2017-08-10,41.9723,3.15271,Movistar,3G,in vehicle,Pals
2017-08-10,42.31333,2.92928,Movistar,3G,in vehicle,Pont de Molins
2017-08-10,42.31435,2.9262,Movistar,3G,in vehicle,Pont de Molins
2017-08-10,42.32042,2.90763,Movistar,3G,in vehicle,Pont de Molins
2017-08-10,42.31226,2.93137,Movistar,3G,in vehicle,Pont de Molins
2017-08-10,42.37434,3.02788,Movistar,3G,in vehicle,Rabós
2017-08-10,42.37673,3.02408,Movistar,3G,in vehicle,Rabós
2017-08-10,41.81379,2.99485,Movistar,3G,in vehicle,Santa Cristina d'Aro
2017-08-10,41.80964,2.99153,Movistar,3G,in vehicle,Santa Cristina d'Aro
2017-08-10,41.94851,3.12588,Movistar,3G,in vehicle,Torrent
2017-08-10,42.28391,2.97991,Movistar,3G,in vehicle,Vilabertran
2017-08-10,42.28427,2.98379,Movistar,3G,in vehicle,Vilabertran
2017-08-10,42.28442,2.98439,Movistar,3G,in vehicle,Vilabertran
2017-08-10,42.27874,2.97532,Movistar,3G,in vehicle,Vilabertran
2017-08-10,42.26148,2.94994,Movistar,3G,in vehicle,Vilafant
2017-08-10,42.26144,2.94956,Movistar,3G,in vehicle,Vilafant
2017-08-10,42.26405,2.9485,Movistar,3G,in vehicle,Vilafant
2017-08-10,42.34785,3.09767,Movistar,3G,in vehicle,Vilajuïga
2017-08-10,42.26814,3.00465,Movistar,3G,in vehicle,Vila-sacra
2017-08-10,42.27043,3.03162,Movistar,3G,in vehicle,Vila-sacra
2017-08-10,42.2664,3.02077,Movistar,3G,in vehicle,Vila-sacra
2017-08-10,41.93731,0.74659,Movistar,3G,in vehicle,Àger
2017-08-10,41.90908,0.76269,Movistar,3G,in vehicle,les Avellanes i Santa Linya
2017-08-10,41.55841,1.0172,Movistar,3G,in vehicle,Belianes
2017-08-10,41.55913,1.01637,Movistar,3G,in vehicle,Belianes
2017-08-10,41.14437,1.2208,Movistar,3G,in vehicle,Constantí
2017-08-10,41.14315,1.19611,Movistar,3G,in vehicle,Constantí
2017-08-10,41.14423,1.24541,Movistar,3G,in vehicle,Tarragona
2017-08-10,41.14877,1.35913,Movistar,3G,in vehicle,Tarragona
2017-08-10,41.14873,1.29432,Movistar,3G,in vehicle,Tarragona
2017-08-10,41.13738,1.33957,Movistar,3G,in vehicle,Tarragona
2017-08-10,41.14381,1.26434,Movistar,3G,in vehicle,Tarragona
2017-08-10,41.16004,1.39462,Movistar,3G,in vehicle,Torredembarra
2017-08-10,41.19687,1.49759,Movistar,3G,in vehicle,el Vendrell
2017-08-10,41.21144,1.51237,Movistar,3G,in vehicle,el Vendrell
2017-08-10,41.11247,1.13225,Movistar,3G,in vehicle,Vila-seca
2017-08-10,41.1017,1.11363,Movistar,3G,in vehicle,Vila-seca
2017-08-10,41.1329,1.17392,Movistar,3G,in vehicle,la Canonja
2017-08-10,41.48271,2.32645,Movistar,3G,in vehicle,el Masnou
2017-08-10,41.4715,2.28136,Movistar,3G,in vehicle,Montgat
2017-08-10,41.4758,2.29266,Movistar,3G,in vehicle,Montgat
2017-08-10,41.56641,1.11419,Movistar,3G,in vehicle,Nalec
2017-08-10,41.4206,2.22276,Orange,3G,in vehicle,Sant Adrià de Besòs
2017-08-10,41.38147,2.08174,Vodafone,3G,on foot,Esplugues de Llobregat
2017-08-10,41.38439,2.07697,Vodafone,3G,on foot,Sant Just Desvern
2017-08-10,41.38382,2.07727,Vodafone,3G,on foot,Sant Just Desvern
2017-08-10,41.38301,2.0765,Vodafone,3G,on foot,Sant Just Desvern
